$BUILT 2023-02-17 15:11:05
:geoo/abstract/hatch.H: 2112 304
:geoo/abstract/hatch.H: 2112 354
:geoo/abstract/hatch.H: 2112 404
:geoo/abstract/hatch.H: 2112 454
:geoo/abstract/hatch.H: 2112 504
:geoo/abstract/hatch.H: 2112 554
:geoo/abstract/hatch.H: 2112 604
:geoo/abstract/hatch.H: 2112 654
:geoo/abstract/hatch.H: 2112 704
:geoo/abstract/hatch.H: 2112 754
:geoo/abstract/hatch.H: 2112 804
:geoo/abstract/hatch.H: 2112 854
:geoo/abstract/hatch.H: 2112 904
:geoo/abstract/hatch.H: 2112 954
:geoo/abstract/hatch.H: 2176 4
:geoo/abstract/hatch.H: 2176 54
:geoo/abstract/hatch.H: 2176 104
:geoo/abstract/hatch.H: 2176 154
:geoo/abstract/hatch.H: 2176 204
:geoo/abstract/hatch.H: 2176 254
:geoo/abstract/hatch.H: 2176 304
:geoo/abstract/hatch.H: 2176 354
:geoo/abstract/hatch.H: 2176 404
:geoo/abstract/hatch.H: 2176 454
:geoo/abstract/hatch.H: 2176 504
:geoo/abstract/hatch.H: 2176 554
:geoo/abstract/hatch.H: 2176 604
:geoo/abstract/hatch.H: 2176 654
:geoo/abstract/hatch.H: 2176 704
:geoo/abstract/hatch.H: 2176 754
:geoo/abstract/hatch.H: 2176 804
:geoo/abstract/hatch.H: 2176 854
:geoo/abstract/hatch.H: 2176 904
:geoo/abstract/hatch.H: 2176 954
:geoo/abstract/hatch.H: 2240 4
:geoo/abstract/hatch.H: 2240 54
:geoo/abstract/hatch.H: 2240 104
:geoo/abstract/hatch.H: 2240 154
:geoo/abstract/hatch.H: 2240 204
:geoo/abstract/hatch.H: 2240 254
:geoo/abstract/hatch.H: 2240 304
:geoo/abstract/hatch.H: 2240 354
:geoo/abstract/hatch.H: 2240 404
:geoo/abstract/hatch.H: 2240 454
:geoo/abstract/hatch.H: 2240 504
:geoo/abstract/hatch.H: 2240 554
:geoo/abstract/hatch.H: 2240 604
:geoo/abstract/hatch.H: 2240 654
:geoo/abstract/hatch.H: 2240 704
:geoo/abstract/hatch.H: 2240 754
:geoo/abstract/hatch.H: 2240 804
:geoo/abstract/hatch.H: 2240 854
:geoo/abstract/hatch.H: 2240 904
:geoo/abstract/hatch.H: 2240 954
:geoo/abstract/hatch.H: 2304 4
:geoo/abstract/hatch.H: 2304 54
:geoo/abstract/hatch.H: 2304 104
:geoo/abstract/hatch.H: 2304 154
:geoo/abstract/hatch.H: 2304 204
:geoo/abstract/hatch.H: 2304 254
:geoo/abstract/hatch.H: 2304 304
:geoo/abstract/hatch.H: 2304 354
:geoo/abstract/hatch.H: 2304 404
:geoo/abstract/hatch.H: 2304 454
:geoo/abstract/hatch.H: 2304 504
:geoo/abstract/hatch.H: 2304 554
:geoo/abstract/hatch.H: 2304 604
:geoo/abstract/hatch.H: 2304 654
:geoo/abstract/hatch.H: 2304 704
:geoo/abstract/hatch.H: 2304 754
:geoo/abstract/hatch.H: 2304 804
:geoo/abstract/hatch.H: 2304 854
:geoo/abstract/hatch.H: 2304 904
:geoo/abstract/hatch.H: 2304 954
:geoo/abstract/hatch.H: 2368 4
:geoo/abstract/hatch.H: 2368 54
:geoo/abstract/hatch.H: 2368 104
:geoo/abstract/hatch.H: 2368 154
:geoo/abstract/hatch.H: 2368 204
:geoo/abstract/hatch.H: 2368 254
:geoo/abstract/hatch.H: 2368 304
:geoo/abstract/hatch.H: 2368 354
:geoo/abstract/hatch.H: 2368 404
:geoo/abstract/hatch.H: 2368 454
:geoo/abstract/hatch.H: 2368 504
:geoo/abstract/hatch.H: 2368 554
:geoo/abstract/hatch.H: 2368 604
:geoo/abstract/hatch.H: 2368 654
:geoo/abstract/hatch.H: 2368 704
:geoo/abstract/hatch.H: 2368 754
:geoo/abstract/hatch.H: 2368 804
:geoo/abstract/hatch.H: 2368 854
:geoo/abstract/hatch.H: 2368 904
:geoo/abstract/hatch.H: 2368 954
:geoo/abstract/hatch.H: 2432 4
:geoo/abstract/hatch.H: 2432 54
:geoo/abstract/hatch.H: 2432 104
:geoo/abstract/hatch.H: 2432 154
:geoo/abstract/hatch.H: 2432 204
:geoo/abstract/hatch.H: 2432 254
:geoo/abstract/hatch.H: 2432 304
:geoo/abstract/hatch.H: 2432 354
:geoo/abstract/hatch.H: 2432 404
:geoo/abstract/hatch.H: 2432 454
:geoo/abstract/hatch.H: 2432 504
:geoo/abstract/hatch.H: 2432 554
:geoo/abstract/hatch.H: 2432 604
:geoo/abstract/hatch.H: 2432 654
:geoo/abstract/hatch.H: 2432 704
:geoo/abstract/hatch.H: 2432 754
:geoo/abstract/hatch.H: 2432 804
:geoo/abstract/hatch.H: 2432 854
:geoo/abstract/hatch.H: 2432 904
:geoo/abstract/hatch.H: 2432 954
:geoo/abstract/hatch.H: 2496 4
:geoo/abstract/hatch.H: 2496 54
:geoo/abstract/hatch.H: 2496 104
:geoo/abstract/hatch.H: 2496 154
:geoo/abstract/hatch.H: 2496 204
:geoo/abstract/hatch.H: 2496 254
:geoo/abstract/hatch.H: 2496 304
:geoo/abstract/hatch.H: 2496 354
:geoo/abstract/hatch.H: 2496 404
:geoo/abstract/hatch.H: 2496 454
:geoo/abstract/hatch.H: 2496 504
:geoo/abstract/hatch.H: 2496 554
:geoo/abstract/hatch.H: 2496 604
:geoo/abstract/hatch.H: 2496 654
:geoo/abstract/hatch.H: 2496 704
:geoo/abstract/hatch.H: 2496 754
:geoo/abstract/hatch.H: 2496 804
:geoo/abstract/hatch.H: 2496 854
:geoo/abstract/hatch.H: 2496 904
:geoo/abstract/hatch.H: 2496 954
:geoo/abstract/hatch.H: 2560 4
:geoo/abstract/hatch.H: 2560 54
:geoo/abstract/hatch.H: 2560 104
:geoo/abstract/hatch.H: 2560 154
:geoo/abstract/hatch.H: 2560 204
:geoo/abstract/hatch.H: 2560 254
:geoo/abstract/hatch.H: 2560 304
:geoo/abstract/hatch.H: 2560 354
:geoo/abstract/hatch.H: 2560 404
:geoo/abstract/hatch.H: 2560 454
:geoo/abstract/hatch.H: 2560 504
:geoo/abstract/hatch.H: 2560 554
:geoo/abstract/hatch.H: 2560 604
:geoo/abstract/hatch.H: 2560 654
:geoo/abstract/hatch.H: 2560 704
:geoo/abstract/hatch.H: 2560 754
:geoo/abstract/hatch.H: 2560 804
:geoo/abstract/hatch.H: 2560 854
:geoo/abstract/hatch.H: 2560 904
:geoo/abstract/hatch.H: 2560 954
:geoo/abstract/hatch.H: 2624 4
:geoo/abstract/hatch.H: 2624 54
:geoo/abstract/hatch.H: 2624 104
:geoo/abstract/hatch.H: 2624 154
:geoo/abstract/hatch.H: 2624 204
:geoo/abstract/hatch.H: 2624 254
:geoo/abstract/hatch.H: 2624 304
:geoo/abstract/hatch.H: 2624 354
:geoo/abstract/hatch.H: 2624 404
:geoo/abstract/hatch.H: 2624 454
:geoo/abstract/hatch.H: 2624 504
:geoo/abstract/hatch.H: 2624 554
:geoo/abstract/hatch.H: 2624 604
:geoo/abstract/hatch.H: 2624 654
:geoo/abstract/hatch.H: 2624 704
:geoo/abstract/hatch.H: 2624 754
:geoo/abstract/hatch.H: 2624 804
:geoo/abstract/hatch.H: 2624 854
:geoo/abstract/hatch.H: 2624 904
:geoo/abstract/hatch.H: 2624 954
:geoo/abstract/hatch.H: 2688 4
:geoo/abstract/hatch.H: 2688 54
:geoo/abstract/hatch.H: 2688 104
:geoo/abstract/hatch.H: 2688 154
:geoo/abstract/hatch.H: 2688 204
:geoo/abstract/hatch.H: 2688 254
:geoo/abstract/hatch.H: 2688 304
:geoo/abstract/hatch.H: 2688 354
:geoo/abstract/hatch.H: 2688 404
:geoo/abstract/hatch.H: 2688 454
:geoo/abstract/hatch.H: 2688 504
:geoo/abstract/hatch.H: 2688 554
:geoo/abstract/hatch.H: 2688 604
:geoo/abstract/hatch.H: 2688 654
:geoo/abstract/hatch.H: 2688 704
:geoo/abstract/hatch.H: 2688 754
:geoo/abstract/hatch.H: 2688 804
:geoo/abstract/hatch.H: 2688 854
:geoo/abstract/hatch.H: 2688 904
:geoo/abstract/hatch.H: 2688 954
:geoo/abstract/hatch.H: 2752 4
:geoo/abstract/hatch.H: 2752 54
:geoo/abstract/hatch.H: 2752 104
:geoo/abstract/hatch.H: 2752 154
:geoo/abstract/hatch.H: 2752 204
:geoo/abstract/hatch.H: 2752 254
:geoo/abstract/hatch.H: 2752 304
:geoo/abstract/hatch.H: 2752 354
:geoo/abstract/hatch.H: 2752 404
:geoo/abstract/hatch.H: 2752 454
:geoo/abstract/hatch.H: 2752 504
:geoo/abstract/hatch.H: 2752 554
:geoo/abstract/hatch.H: 2752 604
:geoo/abstract/hatch.H: 2752 654
:geoo/abstract/hatch.H: 2752 704
:geoo/abstract/hatch.H: 2752 754
:geoo/abstract/hatch.H: 2752 804
:geoo/abstract/hatch.H: 2752 854
:geoo/abstract/hatch.H: 2752 904
:geoo/abstract/hatch.H: 2752 954
:geoo/abstract/hatch.H: 2816 4
:geoo/abstract/hatch.H: 2816 54
:geoo/abstract/hatch.H: 2816 104
:geoo/abstract/hatch.H: 2816 154
:geoo/abstract/hatch.H: 2816 204
:geoo/abstract/hatch.H: 2816 254
:geoo/abstract/hatch.H: 2816 304
:geoo/abstract/hatch.H: 2816 354
:geoo/abstract/hatch.H: 2816 404
:geoo/abstract/hatch.H: 2816 454
:geoo/abstract/hatch.H: 2816 504
:geoo/abstract/hatch.H: 2816 554
:geoo/abstract/hatch.H: 2816 604
:geoo/abstract/hatch.H: 2816 654
:geoo/abstract/hatch.H: 2816 704
:geoo/abstract/hatch.H: 2816 754
:geoo/abstract/hatch.H: 2816 804
:geoo/abstract/hatch.H: 2816 854
:geoo/abstract/hatch.H: 2816 904
:geoo/abstract/hatch.H: 2816 954
:geoo/abstract/hatch.H: 2880 4
:geoo/abstract/hatch.H: 2880 54
:geoo/abstract/hatch.H: 2880 104
:geoo/abstract/hatch.H: 2880 154
:geoo/abstract/hatch.H: 2880 204
:geoo/abstract/hatch.H: 2880 254
:geoo/abstract/hatch.H: 2880 304
:geoo/abstract/hatch.H: 2880 354
:geoo/abstract/hatch.H: 2880 404
:geoo/abstract/hatch.H: 2880 454
:geoo/abstract/hatch.H: 2880 504
:geoo/abstract/hatch.H: 2880 554
:geoo/abstract/hatch.H: 2880 604
:geoo/abstract/hatch.H: 2880 654
:geoo/abstract/hatch.H: 2880 704
:geoo/abstract/hatch.H: 2880 754
:geoo/abstract/hatch.H: 2880 804
:geoo/abstract/hatch.H: 2880 854
:geoo/abstract/hatch.H: 2880 904
:geoo/abstract/hatch.H: 2880 954
:geoo/abstract/hatch.H: 2944 4
:geoo/abstract/hatch.H: 2944 54
:geoo/abstract/hatch.H: 2944 104
:geoo/abstract/hatch.H: 2944 154
:geoo/abstract/hatch.H: 2944 204
:geoo/abstract/hatch.H: 2944 254
:geoo/abstract/hatch.H: 2944 304
:geoo/abstract/hatch.H: 2944 354
:geoo/abstract/hatch.H: 2944 404
:geoo/abstract/hatch.H: 2944 454
:geoo/abstract/hatch.H: 2944 504
:geoo/abstract/hatch.H: 2944 554
:geoo/abstract/hatch.H: 2944 604
:geoo/abstract/hatch.H: 2944 654
:geoo/abstract/hatch.H: 2944 704
:geoo/abstract/hatch.H: 2944 754
:geoo/abstract/hatch.H: 2944 804
:geoo/abstract/hatch.H: 2944 854
:geoo/abstract/hatch.H: 2944 904
:geoo/abstract/hatch.H: 2944 954
:geoo/abstract/hatch.H: 3008 4
:geoo/abstract/hatch.H: 3008 54
:geoo/abstract/hatch.H: 3008 104
:geoo/abstract/hatch.H: 3008 154
:geoo/abstract/hatch.H: 3008 204
:geoo/abstract/hatch.H: 3008 254
:geoo/abstract/hatch.H: 3008 304
:geoo/abstract/hatch.H: 3008 354
:geoo/abstract/hatch.H: 3008 404
:geoo/abstract/hatch.H: 3008 454
:geoo/abstract/hatch.H: 3008 504
:geoo/abstract/hatch.H: 3008 554
:geoo/abstract/hatch.H: 3008 604
:geoo/abstract/hatch.H: 3008 654
:geoo/abstract/hatch.H: 3008 704
:geoo/abstract/hatch.H: 3008 754
:geoo/abstract/hatch.H: 3008 804
:geoo/abstract/hatch.H: 3008 854
:geoo/abstract/hatch.H: 3008 904
:geoo/abstract/hatch.H: 3008 954
:geoo/abstract/hatch.H: 3072 4
:geoo/abstract/hatch.H: 3072 54
:geoo/abstract/hatch.H: 3072 104
:geoo/abstract/hatch.H: 3072 154
:geoo/abstract/hatch.H: 3072 204
:geoo/abstract/hatch.H: 3072 254
:geoo/abstract/hatch.H: 3072 304
:geoo/abstract/hatch.H: 3072 354
:geoo/abstract/hatch.H: 3072 404
:geoo/abstract/hatch.H: 3072 454
:geoo/abstract/hatch.H: 3072 504
:geoo/abstract/hatch.H: 3072 554
:geoo/abstract/hatch.H: 3072 604
:geoo/abstract/hatch.H: 3072 654
:geoo/abstract/hatch.H: 3072 704
:geoo/abstract/hatch.H: 3072 754
:geoo/abstract/hatch.H: 3072 804
:geoo/abstract/hatch.H: 3072 854
:geoo/abstract/hatch.H: 3072 904
:geoo/abstract/hatch.H: 3072 954
:geoo/abstract/hatch.H: 3136 4
:geoo/abstract/hatch.H: 3136 54
:geoo/abstract/hatch.H: 3136 104
:geoo/abstract/hatch.H: 3136 154
:geoo/abstract/hatch.H: 3136 204
:geoo/abstract/hatch.H: 3136 254
:geoo/abstract/hatch.H: 3136 304
:geoo/abstract/hatch.H: 3136 354
:geoo/abstract/hatch.H: 3136 404
:geoo/abstract/hatch.H: 3136 454
:geoo/abstract/hatch.H: 3136 504
:geoo/abstract/hatch.H: 3136 554
:geoo/abstract/hatch.H: 3136 604
:geoo/abstract/hatch.H: 3136 654
:geoo/abstract/hatch.H: 3136 704
:geoo/abstract/hatch.H: 3136 754
:geoo/abstract/hatch.H: 3136 804
:geoo/abstract/hatch.H: 3136 854
:geoo/abstract/hatch.H: 3136 904

:geoo/abstract/goal.G: 32 -8
:geoo/abstract/goal.G: 32 42
:geoo/abstract/goal.G: 32 92
:geoo/abstract/goal.G: 32 142
:geoo/abstract/goal.G: 32 192
:geoo/abstract/goal.G: 32 242
:geoo/abstract/goal.G: 32 292
:geoo/abstract/goal.G: 32 342
:geoo/abstract/goal.G: 32 392
:geoo/abstract/goal.G: 32 442
:geoo/abstract/goal.G: 32 492
:geoo/abstract/goal.G: 32 542
:geoo/abstract/goal.G: 32 592
:geoo/abstract/goal.G: 32 642
:geoo/abstract/goal.G: 32 692
:geoo/abstract/goal.G: 32 742
:geoo/abstract/goal.G: 32 792
:geoo/abstract/goal.G: 32 842
:geoo/abstract/goal.G: 32 892
:geoo/abstract/goal.G: 32 942
:geoo/abstract/goal.G: 96 -8
:geoo/abstract/goal.G: 96 42
:geoo/abstract/goal.G: 96 92
:geoo/abstract/goal.G: 96 142
:geoo/abstract/goal.G: 96 192
:geoo/abstract/goal.G: 96 242
:geoo/abstract/goal.G: 96 292
:geoo/abstract/goal.G: 96 342
:geoo/abstract/goal.G: 96 392
:geoo/abstract/goal.G: 96 442
:geoo/abstract/goal.G: 96 492
:geoo/abstract/goal.G: 96 542
:geoo/abstract/goal.G: 96 592
:geoo/abstract/goal.G: 96 642
:geoo/abstract/goal.G: 96 692
:geoo/abstract/goal.G: 96 742
:geoo/abstract/goal.G: 96 792
:geoo/abstract/goal.G: 96 842
:geoo/abstract/goal.G: 96 892
:geoo/abstract/goal.G: 96 942
:geoo/abstract/goal.G: 160 -8
:geoo/abstract/goal.G: 160 42
:geoo/abstract/goal.G: 160 92
:geoo/abstract/goal.G: 160 142
:geoo/abstract/goal.G: 160 192
:geoo/abstract/goal.G: 160 242
:geoo/abstract/goal.G: 160 292
:geoo/abstract/goal.G: 160 342
:geoo/abstract/goal.G: 160 392
:geoo/abstract/goal.G: 160 442
:geoo/abstract/goal.G: 160 492
:geoo/abstract/goal.G: 160 542
:geoo/abstract/goal.G: 160 592
:geoo/abstract/goal.G: 160 642
:geoo/abstract/goal.G: 160 692
:geoo/abstract/goal.G: 160 742
:geoo/abstract/goal.G: 160 792
:geoo/abstract/goal.G: 160 842
:geoo/abstract/goal.G: 160 892
:geoo/abstract/goal.G: 160 942
:geoo/abstract/goal.G: 224 -8
:geoo/abstract/goal.G: 224 42
:geoo/abstract/goal.G: 224 92
:geoo/abstract/goal.G: 224 142
:geoo/abstract/goal.G: 224 192
:geoo/abstract/goal.G: 224 242
:geoo/abstract/goal.G: 224 292
:geoo/abstract/goal.G: 224 342
:geoo/abstract/goal.G: 224 392
:geoo/abstract/goal.G: 224 442
:geoo/abstract/goal.G: 224 492
:geoo/abstract/goal.G: 224 542
:geoo/abstract/goal.G: 224 592
:geoo/abstract/goal.G: 224 642
:geoo/abstract/goal.G: 224 692
:geoo/abstract/goal.G: 224 742
:geoo/abstract/goal.G: 224 792
:geoo/abstract/goal.G: 224 842
:geoo/abstract/goal.G: 224 892
:geoo/abstract/goal.G: 224 942
:geoo/abstract/goal.G: 288 -8
:geoo/abstract/goal.G: 288 42
:geoo/abstract/goal.G: 288 92
:geoo/abstract/goal.G: 288 142
:geoo/abstract/goal.G: 288 192
:geoo/abstract/goal.G: 288 242
:geoo/abstract/goal.G: 288 292
:geoo/abstract/goal.G: 288 342
:geoo/abstract/goal.G: 288 392
:geoo/abstract/goal.G: 288 442
:geoo/abstract/goal.G: 288 492
:geoo/abstract/goal.G: 288 542
:geoo/abstract/goal.G: 288 592
:geoo/abstract/goal.G: 288 642
:geoo/abstract/goal.G: 288 692
:geoo/abstract/goal.G: 288 742
:geoo/abstract/goal.G: 288 792
:geoo/abstract/goal.G: 288 842
:geoo/abstract/goal.G: 288 892
:geoo/abstract/goal.G: 288 942
:geoo/abstract/goal.G: 352 -8
:geoo/abstract/goal.G: 352 42
:geoo/abstract/goal.G: 352 92
:geoo/abstract/goal.G: 352 142
:geoo/abstract/goal.G: 352 192
:geoo/abstract/goal.G: 352 242
:geoo/abstract/goal.G: 352 292
:geoo/abstract/goal.G: 352 342
:geoo/abstract/goal.G: 352 392
:geoo/abstract/goal.G: 352 442
:geoo/abstract/goal.G: 352 492
:geoo/abstract/goal.G: 352 542
:geoo/abstract/goal.G: 352 592
:geoo/abstract/goal.G: 352 642
:geoo/abstract/goal.G: 352 692
:geoo/abstract/goal.G: 352 742
:geoo/abstract/goal.G: 352 792
:geoo/abstract/goal.G: 352 842
:geoo/abstract/goal.G: 352 892
:geoo/abstract/goal.G: 352 942
:geoo/abstract/goal.G: 416 -8
:geoo/abstract/goal.G: 416 42
:geoo/abstract/goal.G: 416 92
:geoo/abstract/goal.G: 416 142
:geoo/abstract/goal.G: 416 192
:geoo/abstract/goal.G: 416 242
:geoo/abstract/goal.G: 416 292
:geoo/abstract/goal.G: 416 342
:geoo/abstract/goal.G: 416 392
:geoo/abstract/goal.G: 416 442
:geoo/abstract/goal.G: 416 492
:geoo/abstract/goal.G: 416 542
:geoo/abstract/goal.G: 416 592
:geoo/abstract/goal.G: 416 642
:geoo/abstract/goal.G: 416 692
:geoo/abstract/goal.G: 416 742
:geoo/abstract/goal.G: 416 792
:geoo/abstract/goal.G: 416 842
:geoo/abstract/goal.G: 416 892
:geoo/abstract/goal.G: 416 942
:geoo/abstract/goal.G: 480 -8
:geoo/abstract/goal.G: 480 42
:geoo/abstract/goal.G: 480 92
:geoo/abstract/goal.G: 480 142
:geoo/abstract/goal.G: 480 192
:geoo/abstract/goal.G: 480 242
:geoo/abstract/goal.G: 480 292
:geoo/abstract/goal.G: 480 342
:geoo/abstract/goal.G: 480 392
:geoo/abstract/goal.G: 480 442
:geoo/abstract/goal.G: 480 492
:geoo/abstract/goal.G: 480 542
:geoo/abstract/goal.G: 480 592
:geoo/abstract/goal.G: 480 642
:geoo/abstract/goal.G: 480 692
:geoo/abstract/goal.G: 480 742
:geoo/abstract/goal.G: 480 792
:geoo/abstract/goal.G: 480 842
:geoo/abstract/goal.G: 480 892
:geoo/abstract/goal.G: 480 942
:geoo/abstract/goal.G: 544 -8
:geoo/abstract/goal.G: 544 42
:geoo/abstract/goal.G: 544 92
:geoo/abstract/goal.G: 544 142
:geoo/abstract/goal.G: 544 192
:geoo/abstract/goal.G: 544 242
:geoo/abstract/goal.G: 544 292
:geoo/abstract/goal.G: 544 342
:geoo/abstract/goal.G: 544 392
:geoo/abstract/goal.G: 544 442
:geoo/abstract/goal.G: 544 492
:geoo/abstract/goal.G: 544 542
:geoo/abstract/goal.G: 544 592
:geoo/abstract/goal.G: 544 642
:geoo/abstract/goal.G: 544 692
:geoo/abstract/goal.G: 544 742
:geoo/abstract/goal.G: 544 792
:geoo/abstract/goal.G: 544 842
:geoo/abstract/goal.G: 544 892
:geoo/abstract/goal.G: 544 942
:geoo/abstract/goal.G: 608 -8
:geoo/abstract/goal.G: 608 42
:geoo/abstract/goal.G: 608 92
:geoo/abstract/goal.G: 608 142
:geoo/abstract/goal.G: 608 192
:geoo/abstract/goal.G: 608 242
:geoo/abstract/goal.G: 608 292
:geoo/abstract/goal.G: 608 342
:geoo/abstract/goal.G: 608 392
:geoo/abstract/goal.G: 608 442
:geoo/abstract/goal.G: 608 492
:geoo/abstract/goal.G: 608 542
:geoo/abstract/goal.G: 608 592
:geoo/abstract/goal.G: 608 642
:geoo/abstract/goal.G: 608 692
:geoo/abstract/goal.G: 608 742
:geoo/abstract/goal.G: 608 792
:geoo/abstract/goal.G: 608 842
:geoo/abstract/goal.G: 608 892
:geoo/abstract/goal.G: 608 942
:geoo/abstract/goal.G: 672 -8
:geoo/abstract/goal.G: 672 42
:geoo/abstract/goal.G: 672 92
:geoo/abstract/goal.G: 672 142
:geoo/abstract/goal.G: 672 192
:geoo/abstract/goal.G: 672 242
:geoo/abstract/goal.G: 672 292
:geoo/abstract/goal.G: 672 342
:geoo/abstract/goal.G: 672 392
:geoo/abstract/goal.G: 672 442
:geoo/abstract/goal.G: 672 492
:geoo/abstract/goal.G: 672 542
:geoo/abstract/goal.G: 672 592
:geoo/abstract/goal.G: 672 642
:geoo/abstract/goal.G: 672 692
:geoo/abstract/goal.G: 672 742
:geoo/abstract/goal.G: 672 792
:geoo/abstract/goal.G: 672 842
:geoo/abstract/goal.G: 672 892
:geoo/abstract/goal.G: 672 942
:geoo/abstract/goal.G: 736 -8
:geoo/abstract/goal.G: 736 42
:geoo/abstract/goal.G: 736 92
:geoo/abstract/goal.G: 736 142
:geoo/abstract/goal.G: 736 192
:geoo/abstract/goal.G: 736 242
:geoo/abstract/goal.G: 736 292
:geoo/abstract/goal.G: 736 342
:geoo/abstract/goal.G: 736 392
:geoo/abstract/goal.G: 736 442
:geoo/abstract/goal.G: 736 492
:geoo/abstract/goal.G: 736 542
:geoo/abstract/goal.G: 736 592
:geoo/abstract/goal.G: 736 642
:geoo/abstract/goal.G: 736 692
:geoo/abstract/goal.G: 736 742
:geoo/abstract/goal.G: 736 792
:geoo/abstract/goal.G: 736 842
:geoo/abstract/goal.G: 736 892
:geoo/abstract/goal.G: 736 942
:geoo/abstract/goal.G: 800 -8
:geoo/abstract/goal.G: 800 42
:geoo/abstract/goal.G: 800 92
:geoo/abstract/goal.G: 800 142
:geoo/abstract/goal.G: 800 192
:geoo/abstract/goal.G: 800 242
:geoo/abstract/goal.G: 800 292
:geoo/abstract/goal.G: 800 342
:geoo/abstract/goal.G: 800 392
:geoo/abstract/goal.G: 800 442
:geoo/abstract/goal.G: 800 492
:geoo/abstract/goal.G: 800 542
:geoo/abstract/goal.G: 800 592
:geoo/abstract/goal.G: 800 642
:geoo/abstract/goal.G: 800 692
:geoo/abstract/goal.G: 800 742
:geoo/abstract/goal.G: 800 792
:geoo/abstract/goal.G: 800 842
:geoo/abstract/goal.G: 800 892
:geoo/abstract/goal.G: 800 942
:geoo/abstract/goal.G: 864 -8
:geoo/abstract/goal.G: 864 42
:geoo/abstract/goal.G: 864 92
:geoo/abstract/goal.G: 864 142
:geoo/abstract/goal.G: 864 192
:geoo/abstract/goal.G: 864 242
:geoo/abstract/goal.G: 864 292
:geoo/abstract/goal.G: 864 342
:geoo/abstract/goal.G: 864 392
:geoo/abstract/goal.G: 864 442
:geoo/abstract/goal.G: 864 492
:geoo/abstract/goal.G: 864 542
:geoo/abstract/goal.G: 864 592
:geoo/abstract/goal.G: 864 642
:geoo/abstract/goal.G: 864 692
:geoo/abstract/goal.G: 864 742
:geoo/abstract/goal.G: 864 792
:geoo/abstract/goal.G: 864 842
:geoo/abstract/goal.G: 864 892
:geoo/abstract/goal.G: 864 942
:geoo/abstract/goal.G: 928 -8
:geoo/abstract/goal.G: 928 42
:geoo/abstract/goal.G: 928 92
:geoo/abstract/goal.G: 928 142
:geoo/abstract/goal.G: 928 192
:geoo/abstract/goal.G: 928 242
:geoo/abstract/goal.G: 928 292
:geoo/abstract/goal.G: 928 342
:geoo/abstract/goal.G: 928 392
:geoo/abstract/goal.G: 928 442
:geoo/abstract/goal.G: 928 492
:geoo/abstract/goal.G: 928 542
:geoo/abstract/goal.G: 928 592
:geoo/abstract/goal.G: 928 642
:geoo/abstract/goal.G: 928 692
:geoo/abstract/goal.G: 928 742
:geoo/abstract/goal.G: 928 792
:geoo/abstract/goal.G: 928 842
:geoo/abstract/goal.G: 928 892
:geoo/abstract/goal.G: 928 942
:geoo/abstract/goal.G: 992 -8
:geoo/abstract/goal.G: 992 42
:geoo/abstract/goal.G: 992 92
:geoo/abstract/goal.G: 992 142
:geoo/abstract/goal.G: 992 192
:geoo/abstract/goal.G: 992 242
:geoo/abstract/goal.G: 992 292
:geoo/abstract/goal.G: 992 342
:geoo/abstract/goal.G: 992 392
:geoo/abstract/goal.G: 992 442
:geoo/abstract/goal.G: 992 492
:geoo/abstract/goal.G: 992 542
:geoo/abstract/goal.G: 992 592
:geoo/abstract/goal.G: 992 642
:geoo/abstract/goal.G: 992 692
:geoo/abstract/goal.G: 992 742
:geoo/abstract/goal.G: 992 792
:geoo/abstract/goal.G: 992 842
:geoo/abstract/goal.G: 992 892
:geoo/abstract/goal.G: 992 942
:geoo/abstract/goal.G: 1056 -8
:geoo/abstract/goal.G: 1056 42
:geoo/abstract/goal.G: 1056 92
:geoo/abstract/goal.G: 1056 142
:geoo/abstract/goal.G: 1056 192
:geoo/abstract/goal.G: 1056 242
:geoo/abstract/goal.G: 1056 292
:geoo/abstract/goal.G: 1056 342
:geoo/abstract/goal.G: 1056 392
:geoo/abstract/goal.G: 1056 442
:geoo/abstract/goal.G: 1056 492
:geoo/abstract/goal.G: 1056 542
:geoo/abstract/goal.G: 1056 592
:geoo/abstract/goal.G: 1056 642
:geoo/abstract/goal.G: 1056 692
:geoo/abstract/goal.G: 1056 742
:geoo/abstract/goal.G: 1056 792
:geoo/abstract/goal.G: 1056 842
:geoo/abstract/goal.G: 1056 892
:geoo/abstract/goal.G: 1056 942
:geoo/abstract/goal.G: 1120 -8
:geoo/abstract/goal.G: 1120 42
:geoo/abstract/goal.G: 1120 92
:geoo/abstract/goal.G: 1120 142
:geoo/abstract/goal.G: 1120 192
:geoo/abstract/goal.G: 1120 242
:geoo/abstract/goal.G: 1120 292
:geoo/abstract/goal.G: 1120 342
:geoo/abstract/goal.G: 1120 392
:geoo/abstract/goal.G: 1120 442
:geoo/abstract/goal.G: 1120 492
:geoo/abstract/goal.G: 1120 542
:geoo/abstract/goal.G: 1120 592
:geoo/abstract/goal.G: 1120 642
:geoo/abstract/goal.G: 1120 692
:geoo/abstract/goal.G: 1120 742
:geoo/abstract/goal.G: 1120 792
:geoo/abstract/goal.G: 1120 842
:geoo/abstract/goal.G: 1120 892
:geoo/abstract/goal.G: 1120 942
:geoo/abstract/goal.G: 1184 -8
:geoo/abstract/goal.G: 1184 42
:geoo/abstract/goal.G: 1184 92
:geoo/abstract/goal.G: 1184 142
